取引No,来店日,来店時間,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ),QR決済(Airペイ QR),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券内訳,売掛内訳,金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),まとめ買い割引(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,リソース名,ID,カテゴリー名,メニュー名,種別１,種別２,価格,注文数量,個別割引/割増数量,個別割引/割増単価,単位,個別割引/割増合計額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額
HD0020260204221507119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E36B7DDC6C2D4050A32D31B91280E439,"単品料理","ししゃも","","",550,2,0,0,-,0,"",0,0,0,0
HD0020260204221507119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E36B7DDC6C2D4050A32D31B91280E439,"串焼き","豆苗しゃぶ串","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260204221507119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E36B7DDC6C2D4050A32D31B91280E439,"串焼き","焼き鳥【皮】","塩","",308,2,0,0,-,0,"",0,0,0,0
HD0020260204221507119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E36B7DDC6C2D4050A32D31B91280E439,"串焼き","焼き鳥【もも】","塩","",308,2,0,0,-,0,"",0,0,0,0
HD0020260204221507119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E36B7DDC6C2D4050A32D31B91280E439,"串焼き","焼き鳥【ぼんじり】","塩","",308,2,0,0,-,0,"",0,0,0,0
HD0020260204221507119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E36B7DDC6C2D4050A32D31B91280E439,"串焼き","焼き鳥【砂肝】","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260204221507119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E36B7DDC6C2D4050A32D31B91280E439,"串焼き","焼き鳥【軟骨】","","",308,3,0,0,-,0,"",0,0,0,0
HD0020260204221129422,2026/02/04,22:11:15,2026/02/04,23:54:14,12267,12267,1115,0,12267,1115,0,12267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,01:42:58,"T2",0001,"只野翔慎","未設定",552D1F370F6C4219A0A6424873677264,"串焼き","のりチーズ","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"串焼き","えのき肉巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"串焼き","椎茸肉巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"串焼き","えびしそチーズおろしポン酢","","",365,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"串焼き","ミニトマト肉巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"ビール","生ビール","生ジョッキ","",660,2,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"サワー","こだわり酒場のレモンサワー","通常","",550,2,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"アルコール","ウーロンハイ","ノーマル","",890,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"アルコール","ウーロンハイ","ノーマル","",495,2,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"単品料理","梅水晶","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"単品料理","記憶に残るポテトサラダ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"お通し","お通し","男性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"お通し","お通し","女性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"串焼き","豚しそ巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"単品料理","ししゃも","","",550,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"単品料理","ピリ辛メンマ","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"単品料理","わさびと食べる紅生姜のだし巻き","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"単品料理","無限ゴボウフライ","","",628,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"サワー","こだわりレモン【メガ】","メガレモンサワー","",880,1,0,0,-,0,"",0,0,0,0
HD0020260204221129422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552D1F370F6C4219A0A6424873677264,"串焼き","万能ネギのしゃぶ串","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205183748454,2026/02/05,18:35:59,2026/02/05,19:28:29,3146,3146,286,0,3146,286,10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,0,0,0,0,0,1,7,00:52:30,"T11",0001,"上田友仁","未設定",C79779AFEBF749408BBE403245044103,"串焼き","のりチーズ","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205183748454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C79779AFEBF749408BBE403245044103,"串焼き","黒チーズ","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205183748454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C79779AFEBF749408BBE403245044103,"串焼き","椎茸肉巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260205183748454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C79779AFEBF749408BBE403245044103,"ビール","生ビール","生ジョッキ","",660,2,0,0,-,0,"",0,0,0,0
HD0020260205183748454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C79779AFEBF749408BBE403245044103,"お通し","お通し","女性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205183748454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C79779AFEBF749408BBE403245044103,"単品料理","ピリ辛メンマ","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260205195401684,2026/02/05,19:53:23,2026/02/05,20:32:32,3281,3281,298,0,3281,298,5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,1,7,00:39:09,"T16",0001,"上田友仁","未設定",36E78F3640D24B8490C694AFC3918D4A,"串焼き","えびしそチーズおろしポン酢","","",365,1,0,0,-,0,"",0,0,0,0
HD0020260205195401684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36E78F3640D24B8490C694AFC3918D4A,"ソフトドリンク","ジャスミン茶","","",440,1,0,0,-,0,"",0,0,0,0
HD0020260205195401684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36E78F3640D24B8490C694AFC3918D4A,"単品料理","イカの一夜干し","","",858,1,0,0,-,0,"",0,0,0,0
HD0020260205195401684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36E78F3640D24B8490C694AFC3918D4A,"単品料理","軟骨唐揚げ","","",628,1,0,0,-,0,"",0,0,0,0
HD0020260205195401684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36E78F3640D24B8490C694AFC3918D4A,"お通し","お通し","男性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205195401684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36E78F3640D24B8490C694AFC3918D4A,"串焼き","豚串","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205195401684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36E78F3640D24B8490C694AFC3918D4A,"串焼き","万能ネギのしゃぶ串","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,2026/02/05,19:31:02,2026/02/05,20:51:26,19053,19053,1732,0,19053,1732,0,19053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,01:20:24,"T2",0001,"上田友仁","未設定",AF46BEBAC57F4941A30F0BD6CEBC824C,"飲み放題ドリンク","フリードリンク","生ビール","",0,4,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"飲み放題ドリンク","フリードリンク","麦【ソーダ割り】","",0,4,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"飲み放題ドリンク","フリードリンク","芋【ソーダ割り】","",0,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"飲み放題ドリンク","フリードリンク2","ハイボール","",0,13,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"単品料理","梅水晶","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"単品料理","記憶に残るポテトサラダ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"単品料理","漬物盛り合わせ","","",628,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"コース","飲み放題","飲み放題2H","",2200,4,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"お通し","お通し","男性","",330,4,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"串焼き","豚しそ巻き","","",286,4,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"串焼き","レタス巻き","レタス巻き","",330,2,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"単品料理","シャカシャカポテト","コンソメ","",638,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"単品料理","シャカシャカポテト","バーベキュー","",638,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"串焼き","焼き鳥【皮】","塩","",308,4,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"串焼き","焼き鳥【もも】","塩","",308,4,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"単品料理","アボカドサーモン","","",825,1,0,0,-,0,"",0,0,0,0
HD0020260205193143988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF46BEBAC57F4941A30F0BD6CEBC824C,"串焼き","万能ネギのしゃぶ串","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260205191557184,2026/02/05,19:12:22,2026/02/05,20:54:27,15578,15578,1416,0,15578,1416,0,0,0,0,0,13578,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,2,31,01:42:04,"T9",0001,"上田友仁","未設定",04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","のりチーズ","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","アスパラ肉巻き","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","えのき肉巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","ミニトマト肉巻き","","",286,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","うずら肉巻き串","","",275,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","つくね","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"単品料理","冷奴","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"お通し","お通し","男性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"デザート","かめバニラ","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"ビール","瓶ビール【赤星】","","",770,5,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","レタス巻き","レタス巻き","",350,4,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","紅生姜巻き","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"単品料理","わさびと食べる紅生姜のだし巻き","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"単品料理","タコのネギだく","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"串焼き","万能ネギのしゃぶ串","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"焼酎","鏡洲【ジンジャー】","ソーダ割り","",660,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"単品料理","桃色片想いのチキン南蛮","","",858,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"単品料理","肉野菜炒め","","",825,1,0,0,-,0,"",0,0,0,0
HD0020260205191557184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04BCCA8F1D854B40A8A1756F07EC85B0,"サワー","ブラックレモンサワー","","",700,3,0,0,-,0,"",0,0,0,0
HD0020260205192944831,2026/02/05,19:26:01,2026/02/05,20:57:43,16787,16787,1526,0,16787,1526,0,16787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,01:31:42,"T4",0001,"上田友仁","未設定",DC0109505080469B95D3A4630E2BC62D,"串焼き","つくね","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"アルコール","角ハイボール","角ハイボール","",660,13,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"単品料理","いぶりがっこ","","",638,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"単品料理","漬物盛り合わせ","","",628,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"お通し","お通し","男性","",330,5,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"デザート","かめシリーズ","抹茶","",418,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"デザート","かめシリーズ","クッキークリーム","",418,3,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"単品料理","ししゃも","","",550,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"串焼き","レタス巻き","レタス巻き","",330,2,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"串焼き","紅生姜巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"ソフトドリンク","お冷","","",0,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"単品料理","シャカシャカポテト","コンソメ","",638,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"単品料理","アボカドサーモン","","",825,1,0,0,-,0,"",0,0,0,0
HD0020260205192944831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC0109505080469B95D3A4630E2BC62D,"串焼き","万能ネギのしゃぶ串","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260205180751611,2026/02/05,18:07:30,2026/02/05,21:10:03,10726,10726,975,0,10726,975,0,0,0,0,0,10726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,03:02:33,"T5",0001,"佐藤舞桜","未設定",069F6F4CB207427B95C67725CC0A040E,"串焼き","のりチーズ","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"串焼き","椎茸肉巻き","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"串焼き","えびしそチーズおろしポン酢","","",365,2,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"串焼き","ミニトマト肉巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"ビール","生ビール","生ジョッキ","",660,3,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"サワー","こだわり酒場のレモンサワー","通常","",550,1,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"アルコール","ウーロンハイ","ノーマル","",800,1,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"アルコール","ウーロンハイ","ノーマル","",495,4,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"単品料理","枝豆","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"お通し","お通し","男性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"串焼き","豚しそ巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"単品料理","ピリ辛メンマ","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260205180751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069F6F4CB207427B95C67725CC0A040E,"串焼き","万能ネギのしゃぶ串","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260205195022924,2026/02/05,19:50:10,2026/02/05,21:17:33,10352,10352,941,0,10352,941,0,10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,01:27:22,"T13",0001,"上田友仁","未設定",8F8A1E09DB9647B5B7B334E4D5655FBE,"串焼き","つくね","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"ビール","生ビール","生ジョッキ","",660,5,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"アルコール","かめやハイボール","かめやハイボール","",550,1,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"サワー","こだわり酒場のレモンサワー","通常","",550,2,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"ソフトドリンク","ウーロン茶","","",385,1,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"単品料理","枝豆","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"単品料理","たたききゅうり","","",495,1,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"お通し","お通し","男性","",330,3,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"串焼き","焼き鳥【皮】","塩","",308,1,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"串焼き","焼き鳥【もも】","塩","",308,1,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"単品料理","無限ゴボウフライ","","",628,1,0,0,-,0,"",0,0,0,0
HD0020260205195022924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8F8A1E09DB9647B5B7B334E4D5655FBE,"串焼き","万能ネギのしゃぶ串","","",330,1,0,0,-,0,"",0,0,0,0
